TransactionID,AccountID,TransactionAmount,TransactionDate,Location,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionFreq,TimeInterval,Channel_ATM,Channel_Branch,Channel_Online,Cluster,Fraud,FraudLabel,DBSCAN_Label,DBSCAN_Cluster,DBSCAN_Fraud,PCA_1,PCA_2,Cluster_KMeans_Optimized
TX001068,AC00248,48.77000000000001,2023-06-15 17:49:07,Austin,51.0,1.0,2040.1599999999999,2024-11-04 08:08:21,7.0,507.5966898148148,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.34881065603963396,1.7231371756497065,0
TX001069,AC00356,289.1,2023-07-11 16:08:55,Baltimore,206.0,1.0,267.52999999999975,2024-11-04 08:09:54,8.0,481.667349537037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3193255846180365,-1.2108744642713807,1
TX001070,AC00065,390.09,2023-10-09 16:52:40,El Paso,49.0,1.0,2617.23,2024-11-04 08:10:14,5.0,391.6371990740741,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4741302203876254,1.6821695718662277,0
TX001071,AC00249,48.28999999999999,2023-09-25 17:58:54,San Diego,242.0,1.0,8883.4,2024-11-04 08:07:56,5.0,405.5896064814815,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5480815560273625,1.7070107848665625,0
TX001072,AC00497,333.83,2023-07-31 17:46:50,Fresno,135.0,1.0,1660.6599999999999,2024-11-04 08:11:07,6.0,461.60019675925923,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2965944940751903,-1.2241832472643388,1
TX001073,AC00045,1074.29,2023-01-05 16:43:14,Portland,79.0,1.0,2011.6,2024-11-04 08:11:13,5.0,668.6444328703703,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4400746140704759,-0.5006025473444903,2
TX001074,AC00442,100.26999999999998,2023-07-10 17:25:41,Miami,51.0,1.0,4309.9,2024-11-04 08:10:38,9.0,482.6145486111111,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.27434328780673883,1.7434292490314336,0
TX001075,AC00248,44.53999999999999,2023-10-16 16:23:58,San Antonio,164.0,1.0,362.39999999999964,2024-11-04 08:07:59,7.0,384.6555671296296,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2504822149375858,-1.199776641197455,1
TX001076,AC00078,1156.18,2023-09-21 16:11:47,Phoenix,40.000000000000014,1.0,836.6900000000005,2024-11-04 08:11:37,6.0,409.66655092592595,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6153684441563453,1.6342242667845053,0
TX001077,AC00345,82.17000000000002,2023-12-18 18:25:05,Fort Worth,20.999999999999986,1.0,1913.06,2024-11-04 08:09:37,9.0,321.57259259259257,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8363180024537147,-0.39004409876712937,2
TX001078,AC00331,1045.45,2023-10-30 16:45:47,Baltimore,150.0,1.0,563.46,2024-11-04 08:11:59,7.0,370.6431944444444,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6858444826189533,1.6427154981086223,0
TX001079,AC00332,447.42,2023-12-18 16:32:56,Charlotte,65.0,1.0,6133.22,2024-11-04 08:08:15,8.0,321.64952546296297,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.37470534826223295,1.7131163794630004,0
TX001080,AC00448,590.26,2023-06-19 16:20:40,Austin,47.999999999999986,1.0,1068.2799999999993,2024-11-04 08:08:42,7.0,503.65835648148146,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.628306346807521,-0.44812794779570586,2
TX001081,AC00102,192.73,2023-10-16 16:51:25,Milwaukee,157.0,1.0,2037.75,2024-11-04 08:11:39,5.0,384.6390509259259,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5413793770929052,-0.4443768109752205,2
TX001082,AC00200,146.01,2023-04-25 16:28:35,San Francisco,269.0,1.0,221.78999999999996,2024-11-04 08:09:53,7.0,558.6536805555555,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.630018760924898,1.6963827539368408,0
TX001083,AC00200,136.05,2023-01-23 16:19:25,Atlanta,63.0,3.0,1127.54,2024-11-04 08:12:00,7.0,650.6615162037037,0.0,0.0,1.0,0,False,Not Fraud,-1,Fraud,Fraud,-0.41365840138867604,1.7467762971544096,0
TX001084,AC00086,11.569999999999993,2023-12-20 16:17:16,New York,64.0,1.0,2061.61,2024-11-04 08:10:56,7.0,319.66226851851854,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7441672367535983,-0.40639182424785697,2
TX001085,AC00139,102.34,2023-05-18 16:19:38,San Antonio,78.0,1.0,9326.28,2024-11-04 08:09:36,8.0,535.6596990740741,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.2816728972625491,1.7438801295963027,0
TX001086,AC00154,7.819999999999993,2023-01-09 17:56:30,Boston,273.0,1.0,2240.49,2024-11-04 08:09:35,5.0,664.5924189814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4043675422115365,-1.2191661426677298,1
TX001087,AC00403,79.43,2023-07-24 17:30:24,Dallas,72.0,1.0,6579.37,2024-11-04 08:07:37,8.0,468.60917824074073,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0591641968443892,-1.1716947093602526,1
TX001088,AC00330,386.97,2023-01-31 16:51:55,Raleigh,137.0,1.0,1876.35,2024-11-04 08:06:24,4.0,642.6350578703704,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4899215629341114,-0.4662075203045212,2
TX001089,AC00362,51.22,2023-06-29 16:11:08,Fresno,82.0,1.0,1664.5900000000001,2024-11-04 08:10:07,12.0,493.66596064814814,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8645294665495908,-0.3650092295917589,2
TX001090,AC00423,256.05,2023-06-07 16:26:52,Nashville,35.0,1.0,6910.18,2024-11-04 08:11:46,6.0,515.6561805555556,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1134060345072807,-1.1991883495905415,1
TX001091,AC00286,7.7900000000000205,2023-06-16 17:33:15,Los Angeles,298.0,1.0,1319.85,2024-11-04 08:09:15,6.0,506.60833333333335,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.447633096359797,-0.4339599318758194,2
TX001092,AC00332,233.71,2023-10-03 17:06:56,Louisville,11.0,1.0,6095.5,2024-11-04 08:08:48,8.0,397.6262962962963,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.829252709078157,-0.39937201098979225,2
TX001093,AC00080,176.37,2023-01-16 16:38:57,Boston,126.0,1.0,2420.86,2024-11-04 08:07:09,6.0,657.6445833333333,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6138225715175638,-0.4308238714874032,2
TX001094,AC00150,122.63,2023-04-20 18:39:10,Milwaukee,153.0,1.0,359.0600000000004,2024-11-04 08:10:10,7.0,563.5631944444444,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6039478347813474,-0.4245756017102803,2
TX001095,AC00441,86.41,2023-03-27 17:54:30,Fresno,125.0,1.0,3128.71,2024-11-04 08:11:25,6.0,587.5950810185185,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2172897676611205,-1.2026722097723337,1
TX001096,AC00196,21.569999999999993,2023-10-26 16:11:13,San Francisco,71.0,1.0,7587.48,2024-11-04 08:09:29,6.0,374.665462962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0961749607837614,-1.1837503257205533,1
TX001097,AC00444,82.67000000000002,2023-08-25 16:40:17,Milwaukee,46.0,1.0,290.59000000000015,2024-11-04 08:07:11,4.0,436.64368055555553,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.63829937543038,-0.442084257134106,2
TX001098,AC00295,451.35,2023-09-05 18:45:04,Baltimore,223.0,1.0,7707.96,2024-11-04 08:07:07,6.0,425.5569791666667,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5045586324747098,-0.4446075135616904,2
TX001099,AC00157,299.42,2023-12-04 17:25:18,San Jose,53.0,1.0,4735.41,2024-11-04 08:09:38,5.0,335.61412037037036,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6625510801287096,-0.4380289545556135,2
TX001100,AC00456,543.47,2023-08-14 17:18:07,Los Angeles,122.0,1.0,6165.03,2024-11-04 08:11:42,11.0,447.6205439814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.125725514647325,-1.1809420476688988,1
TX001101,AC00271,346.76,2023-12-29 16:32:37,San Jose,116.0,1.0,1637.75,2024-11-04 08:09:55,5.0,310.6509027777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5497326781416634,-0.4531658930964261,2
TX001102,AC00462,47.48000000000002,2023-02-20 16:47:23,El Paso,66.0,1.0,585.5200000000004,2024-11-04 08:08:50,6.0,622.6398958333333,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6879772566990712,-0.42180530324662,2
TX001103,AC00310,64.92000000000002,2023-05-19 18:47:11,Atlanta,236.0,1.0,5481.76,2024-11-04 08:11:10,7.0,534.5583217592592,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5790996427121256,-0.4144306500642524,2
TX001104,AC00189,350.72,2023-08-02 16:37:39,Fresno,47.999999999999986,1.0,1982.9,2024-11-04 08:07:16,5.0,459.6455671296296,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2310978242513932,-1.2276362287978884,1
TX001105,AC00328,3.8000000000000114,2023-08-01 16:13:25,Charlotte,174.0,1.0,5766.96,2024-11-04 08:12:18,5.0,460.6658912037037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.49668910817408074,1.7076736074567869,0
TX001106,AC00057,22.54000000000002,2023-08-29 16:19:14,El Paso,42.0,1.0,7139.11,2024-11-04 08:10:34,5.0,432.66064814814814,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3400129599106175,1.7190735539824227,0
TX001107,AC00360,767.14,2023-08-29 16:24:23,Mesa,38.0,1.0,4732.57,2024-11-04 08:08:42,6.0,432.65577546296294,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6103246048833268,-0.4604515122700801,2
TX001108,AC00209,167.47,2023-12-01 17:45:19,Sacramento,103.0,1.0,2293.13,2024-11-04 08:12:04,5.0,338.6019097222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2496869191401518,-1.2180168656729988,1
TX001109,AC00390,43.650000000000006,2023-10-30 16:23:34,Charlotte,212.0,1.0,2870.67,2024-11-04 08:11:55,7.0,370.6585763888889,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5822855939563398,-0.4173652667918323,2
TX001110,AC00061,391.08,2023-04-28 17:12:06,Fresno,105.0,1.0,6885.16,2024-11-04 08:10:52,5.0,555.6241435185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.49071200997342207,1.6881282167414082,0
TX001111,AC00345,390.77,2023-10-30 16:02:32,Portland,34.0,1.0,5500.56,2024-11-04 08:09:06,9.0,370.6712268518518,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3045477396422352,1.7271002227415795,0
TX001112,AC00254,508.1600000000001,2023-03-28 18:19:10,Mesa,131.0,1.0,5609.44,2024-11-04 08:09:54,6.0,586.5768981481482,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.287046330920696,-1.2268114664670273,1
TX001113,AC00271,36.75999999999999,2023-04-10 16:51:43,Philadelphia,108.0,1.0,1228.9300000000003,2024-11-04 08:12:08,5.0,573.6391782407408,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4791434445027321,1.6994184894895616,0
TX001114,AC00451,332.33,2023-06-20 17:05:38,Kansas City,101.0,1.0,192.6300000000001,2024-11-04 08:11:27,5.0,502.6290393518519,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.304930033299256,-1.234370676096211,1
TX001115,AC00061,362.09,2023-02-27 16:59:07,New York,31.0,1.0,6590.28,2024-11-04 08:07:38,5.0,615.6309143518519,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6933755832080064,-0.4364716453962439,2
TX001116,AC00245,42.579999999999984,2023-02-06 16:32:53,San Jose,80.0,1.0,13485.0,2024-11-04 08:10:23,6.0,636.6510416666666,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.2879577065644601,1.7391615162640084,0
TX001117,AC00105,122.35,2023-04-12 17:50:15,Atlanta,188.0,1.0,6472.5,2024-11-04 08:09:08,3.0,571.5964467592593,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5082210511785,-0.4497844056683634,2
TX001118,AC00122,248.66,2023-02-03 17:46:54,Chicago,113.0,1.0,2571.39,2024-11-04 08:11:30,6.0,639.6004166666667,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.48477446597414614,1.6966515243138778,0
TX001119,AC00202,461.25,2023-08-28 17:32:47,Sacramento,171.0,1.0,676.1000000000004,2024-11-04 08:09:11,12.0,433.6086111111111,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4308113002318245,1.7287931852562393,0
TX001120,AC00423,61.77000000000001,2023-09-28 17:06:32,Charlotte,49.0,1.0,12352.2,2024-11-04 08:11:35,6.0,402.62850694444444,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8293835808701457,-0.3938760566183633,2
TX001121,AC00362,268.92,2023-08-14 16:32:28,Chicago,148.0,1.0,8765.38,2024-11-04 08:06:36,12.0,447.6487037037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.821090720766796,-0.3682816962854117,2
TX001122,AC00426,303.97,2023-02-02 16:55:25,Fort Worth,77.0,5.0,1590.88,2024-11-04 08:07:47,6.0,640.6335879629629,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.5137470355177662,1.7585842007382106,0
TX001123,AC00204,219.02,2024-01-01 16:30:58,San Diego,68.0,1.0,7375.73,2024-11-04 08:09:13,7.0,307.6515625,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.34681652695995263,1.7225521236372614,0
TX001124,AC00369,125.13999999999999,2023-08-28 17:19:18,Baltimore,31.0,1.0,1845.1800000000003,2024-11-04 08:10:42,6.0,433.6190277777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7236409789187515,-0.4217661329411271,2
TX001125,AC00365,47.599999999999994,2023-02-23 18:42:51,Austin,115.0,1.0,1382.5100000000002,2024-11-04 08:08:20,5.0,619.5593634259259,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4875495131429037,1.698517827230961,0
TX001126,AC00063,592.82,2023-09-14 17:25:49,Memphis,248.0,1.0,7508.98,2024-11-04 08:12:14,10.0,416.61556712962965,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5321523954276544,1.7115789828568255,0
TX001127,AC00455,372.5,2023-10-16 18:15:48,Nashville,211.0,1.0,3901.82,2024-11-04 08:10:26,7.0,384.5796064814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3343579230592548,-1.2177964148001335,1
TX001128,AC00415,4.720000000000027,2023-04-17 16:03:52,Fort Worth,20.0,1.0,4792.01,2024-11-04 08:09:28,3.0,566.6705555555556,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7010967642664852,-0.4334323657020225,2
TX001129,AC00279,144.93,2023-05-16 16:32:00,Fresno,74.0,1.0,6887.52,2024-11-04 08:09:18,9.0,537.6509027777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8174744391105104,-0.38653410162824026,2
TX001130,AC00262,316.56,2023-08-29 18:30:14,Denver,261.0,1.0,8643.51,2024-11-04 08:09:57,5.0,432.5692476851852,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6286575503967817,1.6862845954552157,0
TX001131,AC00306,9.180000000000007,2023-07-06 18:10:59,San Francisco,140.0,1.0,887.3199999999997,2024-11-04 08:09:48,6.0,486.5825115740741,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4817395590196605,1.7075255650025003,0
TX001132,AC00164,421.25,2023-01-05 16:13:59,Fort Worth,66.0,1.0,7174.69,2024-11-04 08:07:46,6.0,668.662349537037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.42030520540020244,1.6987752834973957,0
TX001133,AC00236,185.71000000000004,2023-08-07 16:15:16,Virginia Beach,194.0,1.0,2679.91,2024-11-04 08:09:41,6.0,454.66278935185187,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5393885829049776,-0.43575275819731574,2
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Louisville,138.0,1.0,4315.07,2024-11-04 08:09:36,8.0,422.5968402777778,0.0,1.0,0.0,2,True,Fraud,2,Suspicious 2,Not Fraud,1.415165023564945,-0.4966475266125607,2
TX001135,AC00016,26.269999999999982,2023-03-17 16:22:52,Portland,177.0,1.0,8853.93,2024-11-04 08:10:21,6.0,597.657974537037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.44123334159931876,1.7224309663599873,0
TX001136,AC00386,297.03,2023-09-08 17:08:30,Austin,151.0,1.0,1088.6200000000003,2024-11-04 08:10:10,8.0,422.6261574074074,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.49174167818436915,1.7055965369302448,0
TX001137,AC00032,341.67,2023-03-06 16:45:24,Omaha,96.0,5.0,1442.29,2024-11-04 08:09:03,9.0,608.6414236111111,0.0,1.0,0.0,2,True,Fraud,-1,Fraud,Fraud,1.6466262571392687,-0.349190964839709,2
TX001138,AC00152,99.51999999999995,2023-04-10 17:49:04,San Diego,127.0,1.0,3798.09,2024-11-04 08:11:40,4.0,573.5990277777778,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2763144173245324,-1.220713545969419,1
TX001139,AC00020,881.1000000000001,2023-11-13 16:46:06,Phoenix,16.0,1.0,9951.68,2024-11-04 08:08:10,9.0,356.6403240740741,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7579347475767886,-0.4267322589284461,2
TX001140,AC00360,139.69,2023-06-15 17:22:42,Indianapolis,180.0,1.0,9567.94,2024-11-04 08:07:56,6.0,507.6147453703704,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.46102582301418876,1.7159500618204298,0
TX001141,AC00286,42.72,2023-08-17 16:55:10,Nashville,143.0,1.0,2669.66,2024-11-04 08:06:59,6.0,444.63320601851854,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2328185943519634,-1.2019850220937887,1
TX001142,AC00241,112.72,2023-03-27 16:34:18,Washington,17.0,1.0,9630.0,2024-11-04 08:12:19,9.0,587.651400462963,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.916649122184616,-0.3737246544137576,2
TX001143,AC00331,568.88,2023-02-10 16:28:47,Nashville,105.0,1.0,1307.8599999999997,2024-11-04 08:08:34,7.0,632.6526273148148,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5723586684949569,-0.4501601294596578,2
TX001144,AC00258,189.03,2023-04-20 17:54:10,Oklahoma City,50.0,1.0,1916.46,2024-11-04 08:09:07,7.0,563.5937152777777,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1384914208001173,-1.1980520153951761,1
TX001145,AC00040,199.8,2023-07-24 16:18:50,Detroit,163.0,1.0,167.27999999999975,2024-11-04 08:11:34,5.0,468.6616203703704,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3456213718939904,-1.2295981118842962,1
TX001146,AC00143,189.07999999999998,2023-03-13 16:13:13,Miami,238.0,1.0,10790.8,2024-11-04 08:08:48,5.0,601.663599537037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5460204724490005,-0.42932682893076285,2
TX001147,AC00068,958.9000000000001,2023-07-04 16:30:15,Memphis,135.0,1.0,9977.49,2024-11-04 08:06:56,4.0,488.65047453703704,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4571174892021566,-0.48705906762989143,2
TX001148,AC00052,409.59,2023-03-20 16:08:11,Albuquerque,50.0,1.0,14563.02,2024-11-04 08:11:25,3.0,594.668912037037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.41300268747935054,1.6903071664116036,0
TX001149,AC00352,349.34,2023-01-09 16:53:25,Indianapolis,245.0,1.0,614.1400000000003,2024-11-04 08:10:29,4.0,664.6368518518518,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4939105606655845,-1.254191267192759,1
TX001150,AC00254,283.15,2023-08-11 16:31:43,Baltimore,180.0,1.0,603.79,2024-11-04 08:11:16,6.0,450.65246527777776,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5872209118972911,1.6847887821165517,0
TX001151,AC00100,151.82,2023-07-17 16:32:45,Chicago,105.0,1.0,2197.12,2024-11-04 08:11:54,3.0,475.6521875,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.310773467032195,-1.2358455338833556,1
TX001152,AC00412,438.59,2023-10-30 17:48:09,San Jose,103.0,1.0,8994.39,2024-11-04 08:09:32,4.0,370.59818287037035,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5066599485312598,1.6806323719312157,0
TX001153,AC00012,590.57,2023-06-28 16:07:37,Milwaukee,93.0,1.0,3224.6,2024-11-04 08:07:19,6.0,494.6664583333333,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2879875982698088,-1.2354720475658751,1
TX001154,AC00353,63.74000000000004,2023-09-12 17:50:26,Chicago,31.0,1.0,4336.4,2024-11-04 08:08:53,5.0,418.5961458333333,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3665252721507833,1.710376893353475,0
TX001155,AC00445,77.01999999999998,2023-08-17 16:18:22,Miami,132.0,1.0,800.8299999999999,2024-11-04 08:07:54,5.0,444.65939814814817,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5188150550149186,1.6938655729191343,0
TX001156,AC00281,501.15,2023-08-21 18:07:14,Phoenix,208.0,1.0,8821.84,2024-11-04 08:11:33,4.0,440.58633101851854,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4612886084073557,-0.462951673501689,2
TX001157,AC00211,917.81,2023-08-30 18:38:56,Kansas City,75.0,2.0,3173.17,2024-11-04 08:09:46,4.0,431.5630787037037,1.0,0.0,0.0,1,False,Not Fraud,-1,Fraud,Fraud,-1.4109715663893356,-1.25940111474671,1
TX001158,AC00379,8.949999999999989,2023-10-04 16:01:18,Oklahoma City,102.0,1.0,3299.84,2024-11-04 08:09:45,2.0,396.6725347222222,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5362473878620125,1.6788416277414289,0
TX001159,AC00108,173.6,2023-11-28 16:38:08,Austin,160.0,1.0,421.4399999999996,2024-11-04 08:09:35,6.0,341.64684027777776,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5437699954853282,1.693471667032572,0
TX001160,AC00243,149.40000000000003,2023-05-02 16:30:52,Chicago,123.0,1.0,1035.2200000000007,2024-11-04 08:10:16,4.0,551.6523611111111,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3119883274749786,-1.2304273736219409,1
TX001161,AC00032,388.21,2023-12-19 16:39:57,Columbus,237.0,1.0,9724.49,2024-11-04 08:08:17,9.0,320.6446759259259,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6157811326408105,-0.40860732666272964,2
TX001162,AC00460,484.3,2023-10-17 17:46:52,Boston,230.0,3.0,7910.3,2024-11-04 08:11:08,12.0,383.6001851851852,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.44701195055624554,1.7727415038862304,0
TX001163,AC00459,126.04000000000002,2023-06-19 16:38:13,Charlotte,167.0,1.0,6041.69,2024-11-04 08:08:06,7.0,503.64575231481484,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.648413982716416,-0.4124381342251873,2
TX001164,AC00309,52.03999999999999,2023-07-27 16:28:26,Colorado Springs,31.0,1.0,8436.12,2024-11-04 08:07:38,1.0,465.65222222222224,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6566112710282024,-0.4475119316524721,2
TX001165,AC00109,389.7,2023-03-10 16:40:00,Austin,216.0,1.0,7125.15,2024-11-04 08:10:42,2.0,604.6463194444444,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.396828469382716,-0.47826849067360705,2
TX001166,AC00393,161.1,2023-04-10 17:28:48,Miami,104.0,1.0,239.1199999999999,2024-11-04 08:10:34,8.0,573.612337962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1796098565722066,-1.194646210696751,1
TX001167,AC00175,309.77,2023-05-08 16:31:56,San Antonio,137.0,1.0,4378.14,2024-11-04 08:06:24,7.0,545.6489351851852,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.47442628175578144,1.7041783085406101,0
TX001168,AC00010,838.5700000000002,2023-06-26 16:08:25,Phoenix,273.0,1.0,14576.47,2024-11-04 08:11:25,7.0,496.66875,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.387982749517736,-1.2297676524237,1
TX001169,AC00120,202.55,2023-11-14 18:49:52,Dallas,34.0,2.0,701.7299999999996,2024-11-04 08:09:12,6.0,355.5550925925926,1.0,0.0,0.0,1,False,Not Fraud,-1,Fraud,Fraud,-1.178866513997674,-1.1936055196910078,1
TX001170,AC00477,724.18,2023-02-06 16:07:26,Fort Worth,134.0,1.0,10922.78,2024-11-04 08:08:21,3.0,636.6673032407407,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4875999817388093,-0.47759310843338554,2
TX001171,AC00410,124.98000000000002,2023-02-21 16:52:16,Washington,78.0,1.0,642.0,2024-11-04 08:08:27,5.0,621.636238425926,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.230636350353671,-1.2171322507324158,1
